order_id,customer_id,product_id,store_id,employee_id,order_date,quantity,unit_price,discount_amount,sales_amount,cost_amount,profit_amount
19253,5610,8035,23977,1111.0,2024-09-01,4,360.79,0.0,1443.16,1179.92,263.24
35445,7615,15921,2632,3459.0,2025-02-27,2,361.32,108.4,614.24,444.5,169.74
22268,1256,10278,9076,1499.0,2024-11-03,4,660.47,132.09,2509.79,1511.12,998.67
12214,21047,16273,29873,16017.0,2025-04-01,5,484.25,0.0,2421.25,1422.0,999.25
35621,30282,4889,8496,10975.0,2025-11-23,4,267.2,0.0,1068.8,649.72,419.08
30527,3557,17545,19197,15565.0,2025-05-08,5,73.85,18.46,350.79,283.45,67.34
16484,17245,17587,13683,9485.0,2023-07-07,5,292.14,292.14,1168.56,872.6,295.96
13924,999999,5396,6481,11080.0,04-07-2023,2,294.54,88.36,500.72,418.26,82.46
26994,16149,27806,9994,25822.0,2025-09-26,4,510.65,0.0,2042.6,1252.36,790.24
10215,12187,11830,25380,10024.0,2023-07-21,2,34.37,3.44,65.3,59.26,6.04
28237,24248,18426,27122,841.0,27-11-2024,2,464.4,46.44,882.36,619.16,263.2
34701,25916,25691,23876,24666.0,2025-10-03,6,259.6,77.88,1479.72,1012.44,467.28
27241,21338,3024,15165,24614.0,2025-11-29,1,40.62,0.0,40.62,33.5,7.12
17429,29690,9316,4560,11319.0,2025-06-23,1,390.78,39.08,351.7,249.53,102.17
15884,11866,28606,6686,13914.0,2024-09-12,2,56.26,11.25,101.27,69.06,32.21
12309,18384,22043,12879,12842.0,2023-08-13,3,48.25,0.0,144.75,101.31,43.44
33445,29697,21443,999999,18942.0,11-07-2023,3,328.83,98.65,887.84,797.52,90.32
30482,2379,21162,16181,5665.0,2024-07-12,2,494.69,0.0,989.38,540.86,448.52
15721,18645,20859,16499,25934.0,2024-09-25,3,63.41,0.0,190.23,139.41,50.82
31064,22377,13112,24366,28432.0,2024-12-13,1,344.22,0.0,344.22,256.73,87.49
14255,28583,11774,4393,17194.0,2024-01-15,1,89.51,17.9,71.61,62.79,8.82
35749,30110,903,18200,11111.0,2023-04-04,2,319.33,0.0,638.66,431.48,207.18
38883,5000,6202,14904,3599.0,2026-04-18,4,29.23,0.0,116.92,87.32,29.6
22481,20624,22241,10685,4427.0,2024-01-08,2,131.38,0.0,262.76,195.86,66.9
33974,26016,26098,13252,17975.0,2025-08-13,2,118.84,0.0,237.68,125.56,112.12
24096,17130,1444,21762,14210.0,2023-11-06,6,270.76,162.46,1462.1,1007.82,454.28
18214,8880,16960,7731,16931.0,21-07-2023,6,303.64,0.0,1821.84,1236.12,585.72
22588,1581,11959,23221,19107.0,2023-12-22,4,32.17,0.0,128.68,100.72,27.96
31822,1193,16415,10690,25731.0,2025-12-18,1,64.06,6.41,57.65,37.75,19.9
34933,2759,7422,28982,27990.0,2025-12-14,5,158.33,0.0,791.65,684.0,107.65
35096,6880,5784,5625,18038.0,03-02-2025,3,111.51,0.0,334.53,186.39,148.14
20868,14607,606,17726,24277.0,01-03-2024,3,342.71,51.41,976.72,593.7,383.02
13185,25964,2358,5493,24550.0,07-06-2025,5,496.29,0.0,2481.45,1398.2,1083.25
11247,22857,23176,569,27842.0,2024-12-15,4,242.79,0.0,971.16,511.56,459.6
29203,7519,23908,25835,15748.0,16-03-2025,2,349.32,104.8,593.84,395.2,198.64
34203,7441,13705,8783,11242.0,2025-12-07,4,100.6,0.0,402.4,340.84,61.56
32763,12563,10224,3576,,2024-03-02,4,181.71,0.0,726.84,388.0,338.84
19620,26555,4248,1182,,2025-12-31,5,328.22,82.06,1559.04,1279.15,279.89
37914,17336,14266,19753,4976.0,2023-06-05,2,537.02,161.11,912.93,615.24,297.69
39802,18648,6962,13902,4795.0,2026-03-12,1,21.56,2.16,19.4,14.86,4.54
30702,999999,26325,10485,27448.0,2023-07-26,1,73.81,0.0,73.81,39.18,34.63
39715,15110,12985,13101,28039.0,2024-12-09,3,545.21,163.56,1472.07,1150.26,321.81
26843,11666,11422,9598,28525.0,2025-09-22,1,561.83,28.09,533.74,323.33,210.41
36129,1066,21550,27034,11356.0,2025-08-04,6,572.41,686.89,4121.3550000000005,1886.28,861.29
29652,11891,15849,10742,28040.0,2025-02-05,4,381.23,0.0,1524.92,858.72,666.2
32697,18858,9735,18801,,29-08-2025,2,422.8,0.0,845.6,514.18,331.42
21100,5637,3434,5734,10746.0,2024-08-08,5,176.47,88.24,794.11,730.4,63.71
27721,673,28246,11167,,2023-04-02,3,615.94,184.78,1663.04,1120.56,542.48
12142,30305,15319,11822,9502.0,2024-11-25,5,640.08,480.06,2720.34,1772.75,947.59
21681,13490,13598,999999,3105.0,2024-02-22,2,504.56,100.91,908.21,603.58,304.63
31776,29369,16289,17920,12862.0,2023-01-29,4,415.22,83.04,1577.84,1161.16,416.68
24523,4672,24180,23753,5880.0,2026-03-07,4,124.21,0.0,496.84,276.0,220.84
34747,30003,5439,24953,29939.0,2025-08-07,4,389.9,0.0,1559.6,1236.12,323.48
21568,13032,9969,23887,28959.0,2025-03-27,3,310.52,46.58,884.98,600.39,284.59
36873,18087,912,21848,19465.0,2023-07-19,4,156.89,0.0,627.56,504.16,123.4
18345,29321,24715,15693,14492.0,14-05-2025,5,251.61,0.0,1258.05,745.25,512.8
36697,6370,12868,20084,29531.0,2025-12-14,6,427.85,0.0,2567.1,1849.86,717.24
10431,21430,11963,18793,24753.0,2024-04-05,1,566.11,56.61,509.5,377.32,132.18
34166,29185,18676,6565,11866.0,2023-09-18,4,476.3,0.0,1905.2,1031.24,873.96
33022,17707,21472,18956,24632.0,2024-12-02,5,428.84,0.0,2144.2,1642.8,501.4
32097,18249,6098,8050,16602.0,2024-07-25,6,283.6,85.08,1616.52,1281.48,335.04
38358,11470,16530,14995,23416.0,2024-05-20,4,494.61,98.92,1879.52,1086.16,793.36
24352,18232,28949,23249,11502.0,2024-05-29,1,545.92,0.0,545.92,397.48,148.44
20496,14269,18124,24368,7570.0,2023-11-02,6,46.38,41.74,236.54,186.72,49.82
37594,9157,29425,22393,9058.0,27-09-2024,5,379.11,0.0,1895.55,1156.0,739.55
23907,30295,5056,29196,3761.0,2025-06-09,5,359.45,0.0,1797.25,1179.95,617.3
16815,20701,9575,16515,19243.0,28-12-2024,6,528.16,0.0,3168.96,1990.56,1178.4
38748,2626,23217,28365,23099.0,2025-10-25,5,453.7,2313.8098855728394,2268.5,1394.85,873.65
12677,19657,12587,7134,16848.0,2023-05-03,1,87.35,0.0,87.35,60.04,27.31
39350,8961,2410,21756,28158.0,2026-05-11,3,394.01,59.1,1122.93,989.07,133.86
21192,3351,9458,24414,20408.0,2024-11-13,2,475.76,95.15,856.37,762.8,93.57
31243,13601,3428,5978,4373.0,2025-07-08,5,230.65,0.0,1153.25,799.5,353.75
10492,3389,3140,3394,14405.0,2024-02-26,5,92.95,0.0,464.75,345.25,119.5
32881,20168,27964,9211,14072.0,04-07-2026,5,405.65,202.83,1825.42,1277.2,548.22
24345,9381,14674,26021,19028.0,2024-07-21,3,298.4,0.0,895.2,473.46,421.74
14451,11883,797,12389,25386.0,2023-10-31,4,263.39,0.0,1053.56,629.88,423.68
19586,11215,1001,22130,15436.0,2023-08-19,4,541.07,324.64,1839.64,1187.8,651.84
38083,5314,23166,23884,2411.0,2025-12-18,2,412.68,41.27,784.09,614.14,169.95
22326,22909,20821,17267,28068.0,2024-05-18,6,321.68,0.0,1930.08,1027.14,902.94
20773,14093,25175,27134,,2024-01-08,2,549.34,0.0,1098.68,749.6,349.08
17918,9024,26030,6727,26458.0,2023-07-06,5,222.66,0.0,1113.3,867.4,245.9
16529,12958,20053,4103,26178.0,2025-12-08,3,376.44,0.0,1129.32,786.36,342.96
24732,23594,11827,16888,16127.0,2025-03-10,5,692.89,519.67,2944.78,1881.15,1063.63
14668,27529,29750,8340,676.0,2025-07-04,3,237.43,71.23,641.06,512.19,128.87
17908,27171,4838,8526,2308.0,2025-12-10,3,645.33,290.4,1645.59,1130.43,515.16
22905,1608,14017,26271,16529.0,2023-10-31,3,375.83,169.12,958.37,773.61,184.76
24990,17349,16649,23805,,2025-07-19,2,296.41,0.0,592.82,359.76,233.06
29426,14919,5020,19248,,2024-01-14,3,528.01,158.4,1425.63,939.6,486.03
29261,10692,10921,28792,1127.0,2026-07-11,1,539.72,26.99,512.73,381.81,130.92
15983,13526,9876,7256,30057.0,2026-06-04,3,395.91,118.77,1068.96,682.95,386.01
21814,10800,16087,5669,26429.0,2023-12-09,4,430.87,172.35,1551.13,1070.68,480.45
14476,11428,14317,15627,29765.0,28-04-2024,6,172.36,155.12,879.04,720.24,158.8
24903,2156,11725,14325,2233.0,15-01-2025,6,347.39,0.0,2084.34,1148.16,936.18
17162,23659,25887,17148,14734.0,25-01-2024,3,246.79,0.0,740.37,437.07,303.3
37537,27306,10310,17133,20347.0,2025-04-16,3,384.27,1183.4196001155995,1152.81,695.73,457.08
10097,5019,1548,16748,23866.0,2023-08-12,2,282.87,0.0,565.74,368.2,197.54
27763,9640,6260,18209,6703.0,07-10-2024,6,467.53,280.52,2524.66,1669.02,855.64
28098,19002,23409,20299,11946.0,30-11-2023,3,614.49,92.17,1751.3,1032.66,718.64
35187,20490,10931,27686,22711.0,2026-01-12,1,267.24,0.0,267.24,189.94,77.3
30655,25032,28310,27692,25637.0,2025-02-11,3,256.76,77.03,693.25,635.04,58.21
31220,19983,1557,2457,5696.0,2023-02-21,3,460.12,0.0,1380.36,969.33,411.03
36177,22169,5711,14780,20275.0,2025-04-18,6,539.95,0.0,3239.7,1719.72,1519.98
20429,30493,7669,5923,14515.0,2026-08-12,6,136.64,0.0,819.84,515.1,304.74
10625,16850,1975,28045,29020.0,2025-08-11,2,258.77,51.75,465.79,383.82,81.97
19252,23358,17997,3782,15917.0,2025-12-31,1,215.71,0.0,215.71,125.48,90.23
28792,26136,9747,13017,11517.0,2024-10-03,5,660.23,165.06,3136.09,1890.85,1245.24
36226,16222,5478,10973,8648.0,2025-10-31,6,434.4,260.64,2345.76,1931.76,414.0
39624,573,5472,576,14745.0,2025-07-15,3,621.09,93.16,1770.11,986.58,783.53
22549,23987,9355,29880,15290.0,2023-09-29,1,415.2,41.52,373.68,342.7,30.98
29342,27874,11689,8262,6076.0,2025-08-26,6,120.7,36.21,687.99,476.58,211.41
29861,26923,28963,5537,17915.0,2023-02-16,1,36.72,3.67,33.05,26.58,6.47
34865,9562,11151,22955,13067.0,2025-04-16,4,426.27,170.51,3069.14,1318.0,216.57
26811,17492,12973,16222,7368.0,14-04-2023,6,403.84,0.0,2423.04,1369.98,1053.06
21291,28722,20736,22367,23639.0,16-09-2024,5,259.25,64.81,1231.44,952.45,278.99
17287,20950,21421,169,20032.0,2024-09-07,3,245.93,0.0,737.79,442.44,295.35
37306,27796,3222,10048,7705.0,2025-12-06,3,647.67,0.0,1943.01,1184.34,758.67
17476,21139,29608,1351,23371.0,2024-06-15,5,616.74,462.55,2621.15,1953.9,667.25
20907,29257,14035,23741,26241.0,2023-12-24,5,239.48,179.61,1017.79,978.05,39.74
16224,19738,24155,733,18432.0,06-02-2025,1,,0.0,486.74,394.13,92.61
10251,29851,9376,14231,28398.0,2023-01-02,1,230.4,11.52,218.88,161.06,57.82
12347,8712,3968,19817,7227.0,2024-05-13,1,82.82,0.0,82.82,43.67,39.15
14970,7201,13075,10919,9691.0,2026-04-12,2,319.26,0.0,638.52,535.46,103.06
23226,12140,11072,13510,12211.0,2025-11-18,3,423.83,0.0,1271.49,771.42,500.07
28899,23738,23737,27677,15878.0,09-10-2025,2,146.26,0.0,292.52,154.72,137.8
35459,17640,24759,20943,941.0,2024-05-07,6,519.04,155.71,2958.53,1727.4,1231.13
23463,999999,3842,5054,26301.0,2026-07-16,5,621.34,0.0,3106.7,1782.3,1324.4
31775,18580,28973,1276,28040.0,2023-08-08,2,461.66,0.0,923.32,609.8,313.52
23236,12997,2254,7614,3035.0,2025-10-21,2,609.6,182.88,1036.32,738.5,297.82
12745,9225,29612,14062,15986.0,04-02-2025,6,80.79,72.71,412.03,298.44,113.59
35305,7668,18104,23056,,03-05-2024,2,19.45,1.95,36.95,25.12,11.83
26254,1919,10745,902,25369.0,2025-03-05,1,292.26,58.45,233.81,231.47,2.34
13691,28390,12012,5227,2020.0,2026-08-11,2,344.94,0.0,689.88,451.74,238.14
29418,27612,9420,11823,28501.0,2025-03-14,3,451.14,0.0,1353.42,779.97,573.45
26984,2567,24430,21257,20508.0,2025-01-23,5,321.04,160.52,722.34,937.05,507.63
29772,15314,19770,28302,24382.0,27-07-2025,3,92.57,0.0,277.71,231.6,46.11
29610,18304,13663,13373,5119.0,2023-10-11,2,339.74,33.97,645.51,379.34,266.17
28484,5091,1234,19875,1370.0,2023-09-22,1,326.36,0.0,326.36,175.84,150.52
16658,26837,3646,876,27197.0,2026-04-03,1,185.08,0.0,185.08,101.3,83.78
17580,2130,13465,12857,23070.0,2024-12-20,3,461.27,69.19,1314.62,781.44,533.18
31732,23620,29811,21820,19222.0,2023-04-15,6,40.52,0.0,243.12,145.38,97.74
37304,12811,20226,7893,13771.0,2024-06-13,5,24.29,12.14,109.31,74.0,35.31
16333,26570,1529,21204,496.0,2024-08-13,4,285.85,0.0,1143.4,859.84,283.56
16634,3839,8041,26985,8881.0,2023-10-29,5,97.99,24.5,465.45,422.05,43.4
37060,12336,28339,10332,,2023-08-22,2,262.15,52.43,471.87,347.62,124.25
13101,27958,26066,28913,27127.0,2026-07-17,3,399.5,0.0,1198.5,762.66,435.84
33448,29736,23514,366,19044.0,2025-07-15,4,386.51,0.0,1546.04,1212.88,333.16
24669,29606,15832,4193,1134.0,2025-03-10,6,488.67,0.0,2932.02,1637.82,1294.2
26821,29658,7217,18062,25281.0,2024-09-08,1,334.64,0.0,334.64,188.97,145.67
12267,8928,17221,9908,17198.0,01-08-2026,4,23.31,13.99,79.25,59.08,20.17
28165,25678,1334,24881,,2023-03-10,3,393.03,176.86,1002.23,991.62,10.61
31594,20043,26108,14233,15980.0,2026-06-09,6,352.16,0.0,2112.96,1120.5,992.46
39049,12254,1464,18666,2052.0,2024-07-08,6,358.47,0.0,2150.82,1274.94,875.88
36908,5255,2337,17096,27998.0,2025-12-03,1,47.39,2.37,45.02,27.75,17.27
30150,25291,6135,18073,3431.0,2023-03-30,6,31.88,0.0,191.28,163.02,28.26
12868,1778,15043,353,4534.0,2025-06-25,5,350.41,0.0,3504.1,1171.5,580.55
22928,8206,5948,17555,26378.0,2025-03-14,6,28.43,0.0,170.58,110.28,60.3
11093,22629,17826,23801,14867.0,2024-03-30,1,363.57,18.18,345.39,213.31,132.08
34972,3400,5187,23985,8538.0,2024-12-22,6,499.41,0.0,2996.46,2102.22,894.24
34347,2413,2954,5217,2697.0,28-09-2025,1,68.83,0.0,68.83,56.79,12.04
17894,2330,15344,20462,23281.0,2025-01-24,2,87.86,0.0,175.72,109.4,66.32
10929,23386,15628,26254,28682.0,2024-10-09,5,,128.84,1159.51,696.4,463.11
37048,13870,21555,7087,330.0,2025-10-05,6,470.09,141.03,2679.51,1739.88,939.63
39317,10098,4975,19681,4224.0,2025-10-19,6,281.64,337.97,1351.87,1015.86,336.01
15514,27221,17416,24384,18905.0,2026-03-27,5,54.85,0.0,274.25,175.95,98.3
23499,2863,2144,19419,10872.0,13-06-2023,3,403.15,241.89,967.56,869.28,98.28
34482,4499,2490,14058,20050.0,2025-05-17,5,260.1,195.07,1105.43,749.7,355.73
31081,30064,23717,23540,17241.0,2024-05-21,2,677.13,0.0,1354.26,744.74,609.52
31440,14366,18195,10503,20051.0,2024-12-01,4,150.05,0.0,600.2,495.68,104.52
20712,11502,19001,24566,18560.0,2025-04-26,3,497.0,0.0,1491.0,1104.36,386.64
26541,10752,27640,13520,22375.0,2023-06-13,5,440.64,440.64,1762.56,1473.4,289.16
13859,25921,11164,7016,7810.0,2026-05-05,4,292.78,0.0,1171.12,757.2,413.92
30042,11936,9944,13772,3373.0,2025-10-04,5,431.5,0.0,2157.5,1839.55,317.95
22864,8553,24078,10669,15742.0,25-11-2024,5,644.55,161.14,3061.61,1816.6,1245.01
30071,14690,1259,15957,,2024-11-24,3,440.1,66.02,1254.28,760.89,493.39
25896,22012,13170,13610,23409.0,2023-01-15,3,208.57,125.14,500.57,538.23,-37.66
38935,20540,12395,4291,22544.0,2023-10-21,3,398.93,59.84,1136.95,769.23,367.72
25696,1089,12219,13948,29118.0,2024-02-24,5,206.89,0.0,1034.45,857.4,177.05
37404,10310,29966,24628,23995.0,2023-04-20,5,65.64,0.0,328.2,246.05,82.15
16030,28449,8904,28896,4898.0,2025-11-30,5,606.9,0.0,3034.5,1631.6,1402.9
15227,26972,18149,9306,8249.0,2024-06-11,1,349.36,0.0,349.36,201.29,148.07
25378,3921,20994,25278,24460.0,02-01-2023,5,,33.04,132.16,97.5,34.66
14526,13763,7266,4719,23281.0,2024-05-02,-3,240.09,0.0,1200.45,1040.65,159.8
33262,9544,22694,2054,27682.0,2025-12-28,4,219.4,0.0,877.6,485.92,391.68
38944,9564,18886,26297,3468.0,09-02-2026,3,33.46,0.0,100.38,81.66,18.72
31176,21274,15812,8980,29395.0,2023-07-26,6,288.6,86.58,1645.02,914.1,730.92
29139,27606,2361,29943,10234.0,2024-10-29,3,275.4,0.0,826.2,447.51,378.69
25938,15015,15404,16374,8375.0,2025-11-02,5,417.44,313.08,1774.12,1700.6,73.52
39383,28529,22344,10387,19948.0,2024-11-07,6,476.14,0.0,2856.84,2340.42,516.42
22849,21271,26876,10022,10734.0,26-09-2023,5,481.65,0.0,2408.25,1443.8,964.45
23693,18980,12232,18275,27562.0,2024-09-18,1,114.15,0.0,114.15,92.32,21.83
34550,5281,19128,26523,29605.0,29-04-2023,6,64.43,0.0,386.58,302.04,84.54
24650,9403,23475,22531,15356.0,2024-08-11,2,463.19,138.96,787.42,745.84,41.58
19768,29317,15364,3118,26774.0,2024-06-15,6,477.74,0.0,2866.44,1967.88,898.56
21900,28466,5580,22392,10443.0,2023-05-10,1,287.17,0.0,287.17,163.46,123.71
35401,8140,7491,22876,8588.0,2026-03-09,6,268.62,0.0,1611.72,1145.88,465.84
30997,6755,6893,2259,23070.0,2023-03-27,5,490.36,0.0,2451.8,1783.8,668.0
10280,7912,8072,26684,25367.0,2025-01-19,5,633.6,475.2,2692.8,1894.7,798.1
32715,27176,14722,1411,20097.0,2024-06-29,6,389.48,0.0,2336.88,1740.72,596.16
16919,4470,28620,19794,14767.0,2024-11-25,3,514.72,308.83,1235.33,1066.56,168.77
23915,6146,22772,1153,23714.0,2024-06-11,3,473.72,142.12,1279.04,1143.81,135.23
20882,17932,16518,19587,13595.0,2024-04-09,5,491.47,2556.9903604841534,2457.35,1439.15,1018.2
28077,14090,6632,20348,9258.0,2023-03-26,4,158.22,0.0,632.88,366.64,266.24
32785,5064,125,12069,27578.0,2023-03-03,1,382.59,0.0,382.59,223.19,159.4
28869,7847,15536,26216,12293.0,2024-02-05,3,510.84,76.63,1455.89,886.86,569.03
29778,20479,20751,3435,12637.0,2026-05-28,3,13.54,2.03,38.59,25.62,12.97
11838,25596,4582,2760,15176.0,2024-09-25,2,40.08,12.02,68.14,62.14,6.0
33380,26868,24208,6492,11461.0,2024-05-04,3,413.29,61.99,1177.88,725.88,452.0
29296,534,28386,17995,25649.0,2024-10-12,5,506.38,253.19,2278.71,1415.95,862.76
38600,17173,7523,18938,20246.0,2025-07-03,4,557.8,0.0,2231.2,1557.2,674.0
14422,22776,19779,1810,5998.0,2024-08-04,4,350.87,0.0,1403.48,1103.96,299.52
13661,1212,9892,20962,12173.0,2024-07-21,3,337.14,151.71,859.71,758.67,101.04
35421,10067,24446,16053,15363.0,2024-07-28,2,120.89,0.0,241.78,208.54,33.24
18689,4443,27558,1722,27378.0,2024-04-21,2,545.96,109.19,982.73,602.68,380.05
39987,3751,27495,8316,419.0,2024-01-22,3,123.18,55.43,314.11,230.73,83.38
10734,10572,10772,13519,2635.0,2025-12-03,4,375.98,150.39,1353.53,930.04,423.49
13442,7360,21106,5373,9345.0,2025-12-08,4,687.87,0.0,2751.48,1550.8,1200.68
22177,27803,25169,21244,,2024-09-11,5,551.39,137.85,2619.1,1653.5,965.6
20262,3580,12979,11651,20088.0,19-05-2026,6,133.53,0.0,801.18,449.52,351.66
25005,8064,11896,5931,29049.0,2023-06-17,3,251.47,75.44,678.97,492.15,186.82
23934,13940,9935,6948,22990.0,2026-08-03,1,227.73,0.0,227.73,167.42,60.31
17262,29854,535,2784,14462.0,2023-05-18,1,615.85,0.0,615.85,336.91,278.94
25801,3770,9931,28495,14981.0,2023-03-16,5,270.26,0.0,1351.3,1052.55,298.75
11711,21562,11572,13049,21727.0,2023-11-19,1,260.65,13.03,247.62,218.33,29.29
12768,21191,26281,12299,,2026-03-27,6,187.07,56.12,1066.3,939.18,127.12
11413,17092,29697,22844,16930.0,2026-07-22,5,404.34,0.0,2021.7,1110.15,911.55
25964,12935,27497,29288,5718.0,2024-11-02,5,,0.0,2239.15,1803.55,435.6
33057,29751,21724,2325,16881.0,11-11-2025,3,313.55,0.0,940.65,506.82,433.83
34715,21375,2832,19067,812.0,2023-01-09,1,382.52,0.0,382.52,226.24,156.28
14394,2785,10557,23056,21785.0,2026-03-22,1,322.74,16.14,306.6,174.64,131.96
32026,16391,8338,13538,12187.0,2023-06-18,1,473.3,0.0,473.3,340.79,132.51
38445,16005,13628,17908,28234.0,2026-01-07,6,342.11,0.0,2052.66,1483.32,569.34
33971,5407,28510,19253,13907.0,2024-03-26,3,291.57,0.0,874.71,639.54,235.17
39561,20763,28248,851,12162.0,2026-05-03,1,67.6,0.0,67.6,44.35,23.25
33357,5694,24757,560,18112.0,2024-09-23,6,430.22,258.13,2323.19,1975.2,347.99
34521,17622,29662,7853,10063.0,2025-06-07,1,265.62,0.0,265.62,225.12,40.5
13746,16907,28696,8265,8255.0,2024-06-16,1,445.94,0.0,445.94,350.85,95.09
16871,21900,24332,14004,14098.0,2026-03-21,2,598.29,0.0,1196.58,655.98,540.6
32410,15525,24159,3148,24066.0,04-04-2026,5,365.98,365.98,1463.92,1377.0,86.92
14420,19871,2160,22728,10117.0,2025-05-19,1,377.89,0.0,377.89,209.83,168.06
27768,14153,14936,999999,16188.0,2025-02-27,1,170.9,0.0,170.9,111.75,59.15
36229,11552,29835,28297,20363.0,24-05-2026,6,577.27,0.0,3463.62,2218.92,1244.7
38228,16285,23228,27668,23065.0,2026-03-17,1,96.78,14.52,82.26,58.73,23.53
30257,10499,20483,7586,23551.0,2023-10-19,3,391.16,117.35,1056.13,767.97,288.16
12572,24876,12579,4615,24479.0,2023-08-23,5,538.25,134.56,2556.69,1453.95,1102.74
36169,13718,5857,11398,30099.0,2023-05-15,5,419.92,0.0,2099.6,1431.4,668.2
33113,29413,13833,3949,27029.0,2024-06-07,5,512.56,256.28,3459.7799999999997,1721.7,584.82
38116,10457,27123,8161,2119.0,2024-01-25,2,57.93,11.59,104.27,75.48,28.79
31147,6080,1961,10229,,27-05-2026,3,315.06,0.0,945.18,588.54,356.64
13980,14889,15286,23884,,2023-06-07,6,97.71,29.31,556.95,343.02,213.93
24404,7437,5388,21656,29800.0,2023-07-06,3,21.7,3.25,61.85,52.92,8.93
19899,6235,26929,18314,28433.0,2024-03-01,5,460.46,460.46,1841.84,1914.55,-72.71
39134,16018,11210,14871,26550.0,2024-08-28,2,190.27,0.0,380.54,296.14,84.4
20835,11580,22060,9549,13217.0,04-08-2023,3,97.44,0.0,292.32,172.08,120.24
34805,6203,17080,27424,1514.0,2025-01-17,6,24.56,0.0,147.36,91.2,56.16
12603,11233,11065,8267,10120.0,2024-12-20,6,303.78,0.0,1822.68,1101.0,721.68
36974,21691,12896,30004,29452.0,2024-07-07,5,513.62,385.21,2182.89,1509.05,673.84
30578,15339,835,18885,12848.0,2024-12-08,4,388.91,77.78,1477.86,1260.0,217.86
17572,26445,15939,26183,9634.0,2026-03-17,4,324.57,0.0,1298.28,845.36,452.92
34950,7866,9553,4186,9078.0,2024-06-07,3,110.98,33.29,299.65,285.39,14.26
13354,5182,25242,27343,16655.0,2023-03-25,4,53.36,21.34,192.1,120.96,71.14
12869,21208,29042,21034,28739.0,2024-05-29,5,468.01,351.01,1989.04,1549.5,439.54
30700,19480,29638,25388,16159.0,06-05-2025,3,466.0,279.6,1118.4,1036.23,82.17
13028,13038,999999,920,20455.0,2023-01-24,2,512.51,0.0,1025.02,670.56,354.46
16903,22067,16642,6679,1040.0,2023-03-19,3,32.08,14.44,81.8,78.81,2.99
25092,15658,2470,20899,14410.0,2023-11-21,2,141.56,14.16,268.96,217.2,51.76
28535,2760,14567,25364,4221.0,2025-03-19,2,518.19,155.46,880.92,641.94,238.98
21637,27750,23748,14508,26832.0,2025-08-20,5,435.12,217.56,1958.04,1527.95,430.09
39301,13311,22310,26978,3885.0,2023-07-10,4,447.32,89.46,1699.82,1069.6,630.22
28290,8663,14575,29146,23999.0,2023-05-29,1,420.73,21.04,399.69,227.31,172.38
17827,925,13731,1709,28753.0,2026-06-10,3,191.66,0.0,574.98,322.14,252.84
39191,12232,23643,22833,23163.0,2025-10-12,6,44.83,13.45,255.53,221.46,34.07
31223,15145,15451,8953,16146.0,2024-06-19,6,535.0,0.0,3210.0,1925.88,1284.12
34041,785,5042,2173,2525.0,23-05-2023,3,273.1,0.0,819.3,486.87,332.43
24421,17203,630,21628,26399.0,25-04-2024,2,300.62,0.0,601.24,464.2,137.04
33911,24840,6418,6331,5184.0,2025-07-31,4,362.56,0.0,1450.24,1035.92,414.32
13586,14133,999999,20146,21817.0,2023-06-26,3,146.44,0.0,439.32,234.9,204.42
33707,3910,10392,15961,13246.0,2023-08-25,4,443.94,0.0,1775.76,1154.64,621.12
37507,20567,28743,4142,2071.0,12-11-2023,4,572.66,458.13,1832.51,1553.68,278.83
19537,16697,26430,28288,12515.0,2026-08-11,1,179.51,0.0,179.51,103.79,75.72
21793,11373,28405,23902,20973.0,2025-09-16,2,108.29,32.49,184.09,127.24,56.85
17071,22826,24249,17463,26292.0,02-08-2024,2,68.49,0.0,136.98,73.52,63.46
26317,17832,16346,14900,3844.0,29-10-2024,3,344.84,0.0,1034.52,654.81,379.71
37324,16845,8520,28648,3402.0,12-02-2025,4,214.64,0.0,858.56,558.32,300.24
32226,7196,16766,29282,5764.0,2025-01-16,6,296.0,88.8,1687.2,1001.4,685.8
16831,5156,4901,29175,17177.0,2025-08-05,5,569.89,427.42,2422.03,1809.3,612.73
13194,21915,29695,552,9762.0,2024-09-02,1,289.82,28.98,260.84,153.79,107.05
22215,30169,3446,6951,4977.0,2024-12-22,4,44.64,0.0,178.56,148.72,29.84
23001,15286,6197,24550,6728.0,2025-12-29,1,699.27,0.0,699.27,379.15,320.12
25114,14945,18035,226,11029.0,18-07-2026,1,175.94,0.0,175.94,125.22,50.72
17105,8743,6339,532,10319.0,08-02-2024,6,586.62,0.0,3519.72,1992.12,1527.6
22366,18261,21851,29820,12800.0,09-06-2025,4,187.7,0.0,750.8,417.52,333.28
34531,20940,19791,22904,17923.0,17-12-2024,4,197.43,39.49,750.23,480.84,269.39
