inventory_id,product_id,store_id,warehouse_id,snapshot_date,stock_quantity,reserved_quantity,available_quantity,reorder_level,inventory_status
106585,18681,,194.0,2026-06-29,364,89,275,91.0,In Stock
98863,7601,,161.0,2026-03-21,187,2,185,67.0,In Stock
101444,12721,,160.0,2026-07-04,230,6,224,34.0,In Stock
96158,7615,30009.0,,2026-07-10,424,56,368,85.0,In Stock
98478,7556,21760.0,,2026-02-06,285,6,279,23.0,In Stock
109304,22118,,84.0,2026-02-08,39,17,22,25.0,Low Stock
112593,3363,20581.0,,2026-02-04,401,19,382,20.0,In Stock
93509,13384,22009.0,,2026-07-06,440,40,400,86.0,In Stock
93711,7098,23097.0,,2026-01-10,254,28,226,90.0,In Stock
92908,23253,,175.0,2026-08-15,304,87,266,40.0,In Stock
105889,10111,,150.0,2026-03-02,497,56,441,87.0,Overstock
100353,25457,19437.0,,2026-06-07,476,47,429,79.0,Overstock
111687,10254,,107.0,2026-07-29,176,53,123,79.0,In Stock
95565,8528,,105.0,2026-05-30,136,62,74,21.0,In Stock
108076,15230,21234.0,,2026-05-05,469,37,432,53.0,Overstock
110668,1102,9026.0,,2026-02-17,273,46,227,70.0,In Stock
104444,28639,24937.0,,2026-01-27,185,91,94,36.0,In Stock
92130,19635,13707.0,,2026-05-11,106,24,82,44.0,In Stock
110439,8136,23214.0,,2026-01-19,386,60,326,,In Stock
90280,653,12288.0,,2026-01-14,275,41,234,87.0,In Stock
104659,26119,,136.0,2026-07-21,125,65,60,51.0,In Stock
118605,20310,,128.0,2026-04-23,385,42,343,27.0,In Stock
107434,18388,7351.0,,2026-03-27,320,73,247,27.0,In Stock
94750,18006,17430.0,,2026-06-11,197,36,161,84.0,In Stock
97429,999999,20630.0,,2026-06-02,24,10,14,80.0,Low Stock
98539,26703,,114.0,2026-07-13,203,51,152,71.0,In Stock
111767,24777,8322.0,,2026-05-05,218,41,177,31.0,In Stock
104446,23930,8844.0,,2026-06-11,224,58,166,10.0,In Stock
100145,10714,20758.0,,2026-04-21,431,4,427,77.0,Overstock
113340,5047,14546.0,,2026-07-18,279,83,196,47.0,In Stock
105417,20905,1813.0,,2026-02-04,58,11,47,37.0,In Stock
115040,19054,7713.0,,2026-03-07,240,79,161,98.0,In Stock
100429,21791,15501.0,,2026-05-08,342,78,264,68.0,In Stock
107700,28359,24767.0,,2026-05-02,421,38,383,36.0,In Stock
116904,21104,17374.0,,2026-05-04,380,53,327,88.0,In Stock
112021,26251,16884.0,,2026-01-17,80,45,35,53.0,Low Stock
119913,4893,8161.0,,2026-04-07,482,100,465,58.0,In Stock
90737,16601,,87.0,2026-03-08,443,34,409,67.0,Overstock
117138,25602,22523.0,,2026-01-18,124,56,68,83.0,Low Stock
106140,8203,16853.0,,2026-05-31,397,90,307,52.0,In Stock
106637,11687,6537.0,,2026-04-23,253,56,197,87.0,In Stock
99693,20277,15936.0,,2026-03-18,319,71,248,10.0,In Stock
101823,21353,2389.0,,2026-01-17,280,52,228,58.0,In Stock
98571,4912,19130.0,,2026-03-20,263,56,207,15.0,In Stock
96443,14567,13136.0,,2026-08-05,433,44,389,10.0,in stock
96053,21205,357.0,,2026-06-03,290,61,229,23.0,In Stock
103729,21221,,156.0,2026-05-17,94,16,78,81.0,Low Stock
111894,3988,,100.0,2026-01-06,21,6,15,44.0,Low Stock
116592,23440,8862.0,,2026-05-06,442,74,368,33.0,In Stock
119375,24294,14509.0,,2026-05-23,157,24,133,83.0,In Stock
110083,26087,22979.0,,2026-05-18,141,78,63,51.0,In Stock
118936,28456,283.0,,2026-07-04,487,56,431,26.0,overstock
115738,15684,14815.0,,2026-07-24,142,24,118,16.0,In Stock
114375,6716,16779.0,,2026-07-29,203,78,125,89.0,In Stock
95506,18566,,15.0,2026-07-02,121,81,40,23.0,In Stock
119721,8726,2307.0,,2026-01-01,130,87,43,53.0,Low Stock
116625,23646,,54.0,2026-08-14,100,20,80,58.0,In Stock
99501,12357,27978.0,,2026-05-05,172,40,132,94.0,In Stock
104710,10759,8758.0,,2026-08-03,235,71,164,35.0,In Stock
102282,4325,176.0,,2026-07-31,367,86,281,65.0,In Stock
105950,6031,29709.0,,2026-06-16,480,43,437,74.0,Overstock
99729,26652,5965.0,,2026-05-08,327,12,315,14.0,In Stock
102054,23144,4493.0,,2026-02-10,213,1,212,46.0,In Stock
118068,17212,16115.0,,2026-06-25,477,41,436,17.0,Overstock
99214,24832,13570.0,,2026-02-22,344,63,281,65.0,In Stock
116690,14010,7889.0,,2026-08-03,332,94,238,45.0,In Stock
98458,6100,28299.0,,2026-06-09,100,96,4,72.0,Low Stock
100330,1366,,200.0,2026-02-24,126,92,34,87.0,Low Stock
102500,10920,9744.0,,2026-02-10,182,31,151,44.0,In Stock
93209,25922,7525.0,,2026-02-19,349,73,372,48.0,In Stock
108559,12522,15543.0,,2026-07-24,307,1,306,77.0,In Stock
100360,13515,,156.0,2026-04-06,6,2,4,77.0,Low Stock
100690,6353,,2.0,2026-02-01,250,86,164,25.0,In Stock
94818,11724,20236.0,,2026-01-19,177,29,148,67.0,In Stock
110431,606,20450.0,,2026-07-30,411,41,453,30.0,In Stock
119109,21255,,187.0,2026-08-03,286,7,279,80.0,In Stock
111423,3425,9423.0,,2026-06-30,499,87,412,43.0,Overstock
119003,29493,5713.0,,2026-06-18,297,96,201,,In Stock
97137,2869,4837.0,,2026-04-09,241,51,190,49.0,In Stock
92541,10454,26682.0,,2026-05-06,454,81,373,98.0,In Stock
91413,11019,,106.0,2026-07-09,433,52,381,22.0,In Stock
102725,15293,22970.0,,2026-01-11,402,53,349,11.0,In Stock
110039,512,10092.0,,2026-06-29,490,500,428,31.0,Overstock
111286,19231,15460.0,,2026-03-11,456,91,365,75.0,In Stock
108917,7568,10979.0,,2026-04-29,434,7,427,35.0,Overstock
102215,9703,1634.0,,2026-07-03,241,19,222,64.0,In Stock
103409,13259,3322.0,,2026-07-13,380,41,339,42.0,In Stock
118489,1815,756.0,,2026-05-17,324,25,299,60.0,In Stock
98140,15301,18843.0,,2026-05-06,310,70,240,71.0,In Stock
116598,15903,,28.0,2026-04-04,156,45,157,98.0,In Stock
113168,17541,18527.0,,2026-02-24,435,43,392,55.0,In Stock
118972,18564,,192.0,2026-06-02,244,7,237,50.0,In Stock
108356,2811,8843.0,,2026-08-13,445,22,423,81.0,Overstock
117444,751,5233.0,,2026-05-31,307,26,281,,In Stock
115800,16520,27088.0,,2026-05-10,86,62,24,,In Stock
115518,3884,,24.0,2026-01-07,490,85,405,68.0,Overstock
108251,2041,13454.0,,2026-01-26,77,67,10,37.0,unknown
104911,318,3402.0,,2026-03-06,177,48,129,53.0,In Stock
94690,999999,26666.0,,2026-02-02,100,81,19,56.0,Low Stock
111581,18768,22722.0,,2026-02-16,116,97,19,22.0,Low Stock
109065,14357,363.0,,2026-01-19,380,38,342,74.0,In Stock
117317,1898,1446.0,,2026-06-06,287,49,238,94.0,In Stock
96356,6833,17718.0,,2026-05-09,327,81,246,100.0,In Stock
94187,13455,23282.0,,2026-03-02,32,5,27,32.0,N/A
104195,17938,,132.0,2026-06-25,244,64,180,37.0,In Stock
107179,23233,7143.0,,2026-02-01,479,15,464,68.0,Overstock
96254,8079,18940.0,,2026-05-27,392,97,295,35.0,In Stock
100323,7190,,118.0,2026-08-14,107,84,111,48.0,unknown
91711,6323,9474.0,,2026-05-02,449,29,420,81.0,Overstock
104991,11952,7642.0,,2026-01-06,141,30,111,87.0,In Stock
105020,18606,12979.0,,2026-07-24,412,72,340,78.0,In Stock
119508,19253,24324.0,,2026-04-14,55,24,31,41.0,Low Stock
114133,20386,16129.0,,2026-07-30,15,11,4,75.0,Low Stock
101011,11145,7570.0,,2026-06-04,364,42,353,14.0,In Stock
98617,18303,21310.0,,2026-01-26,418,31,387,55.0,In Stock
105504,23431,22771.0,,2026-03-30,463,20,443,18.0,Overstock
97554,11935,1615.0,,2026-06-01,28,7,21,,Low Stock
111804,14113,23578.0,,2026-08-02,307,28,279,99.0,In Stock
109885,26940,16959.0,,2026-05-21,10,9,1,53.0,Low Stock
97418,29123,23150.0,,2026-07-17,188,37,151,100.0,In Stock
92384,11536,477.0,,2026-06-09,320,46,274,38.0,In Stock
99568,1190,10238.0,,2026-05-24,229,93,229,33.0,In Stock
93950,999999,12691.0,,2026-07-31,55,41,14,13.0,In Stock
107143,11480,18793.0,,2026-04-18,317,52,265,40.0,In Stock
107964,15243,3720.0,,2026-06-29,139,67,72,96.0,Low Stock
117920,9442,1877.0,,2026-06-02,356,80,276,34.0,In Stock
98891,17461,20305.0,,2026-05-17,165,42,123,26.0,In Stock
114266,17981,,137.0,2026-06-05,423,9,414,52.0,Overstock
93947,24366,299.0,,2026-02-02,63,55,8,98.0,Low Stock
97886,777,6851.0,,2026-04-28,354,79,275,66.0,In Stock
102706,22684,,183.0,2026-02-14,215,82,133,66.0,In Stock
105492,19619,20782.0,,2026-01-09,437,40,397,94.0,In Stock
101366,29457,7414.0,,2026-03-13,220,48,172,85.0,In Stock
100031,27769,21933.0,,2026-06-08,260,43,217,59.0,In Stock
114067,14989,,112.0,2026-05-17,64,35,29,97.0,Low Stock
109830,574,17352.0,,2026-03-29,173,3,170,31.0,In Stock
101215,999999,2643.0,,2026-06-11,293,41,252,14.0,In Stock
97733,12267,10742.0,,2026-04-07,343,0,343,59.0,In Stock
114077,6114,12384.0,,2026-05-28,260,34,226,32.0,In Stock
115934,16249,,58.0,2026-04-04,228,74,154,56.0,In Stock
95261,29665,25282.0,,2026-05-17,176,60,116,94.0,In Stock
100228,19817,5783.0,,2026-07-15,123,1,122,57.0,In Stock
116435,22704,,69.0,2026-06-30,30,15,15,48.0,Low Stock
97537,24238,14460.0,,2026-07-01,21,8,13,67.0,Low Stock
99397,20282,26021.0,,2027-01-01,450,51,399,27.0,In Stock
110650,9385,16086.0,,2026-04-15,298,51,247,53.0,In Stock
106335,15221,,162.0,2026-07-16,144,96,48,59.0,Low Stock
102631,14764,,87.0,2026-05-21,272,94,178,,In Stock
114970,3484,,51.0,2026-04-27,73,64,9,61.0,Low Stock
114440,9087,27671.0,,2026-08-16,368,67,301,60.0,In Stock
105668,25208,21502.0,,2026-02-10,125,72,53,27.0,In Stock
102779,8878,18007.0,,2026-03-19,288,36,252,80.0,In Stock
94773,25023,24423.0,,2026-02-15,197,75,122,41.0,In Stock
93078,28894,25902.0,,2026-01-12,495,532,437,94.0,Overstock
105812,29775,3445.0,,2026-08-11,461,41,420,18.0,Overstock
114258,11121,,193.0,2026-04-16,96,21,75,28.0,In Stock
98770,7489,28440.0,,2026-02-15,148,63,85,63.0,In Stock
112225,10645,16151.0,,2026-03-04,305,27,278,57.0,In Stock
102262,999999,27791.0,,2026-02-04,160,26,134,27.0,In Stock
105460,15753,23055.0,,2026-06-14,466,37,429,73.0,Overstock
108096,3756,6557.0,,2026-06-26,1,0,1,84.0,Low Stock
116903,4380,8738.0,,2026-04-06,14,3,11,73.0,Low Stock
116417,18747,2914.0,,2026-02-11,334,79,255,67.0,In Stock
95502,4846,940.0,,2026-04-06,326,29,297,98.0,In Stock
98215,19682,,149.0,2026-04-01,377,4,437,55.0,In Stock
115113,13088,,8.0,2026-02-18,250,93,157,36.0,In Stock
113257,9071,23888.0,,2026-04-18,353,40,313,91.0,In Stock
100039,13839,11582.0,,2026-04-08,85,43,42,66.0,Low Stock
95866,13962,15235.0,,2026-02-01,1,0,1,58.0,Low Stock
101292,23747,14953.0,,2026-01-19,61,59,2,26.0,Low Stock
112182,12879,1142.0,,2026-04-30,63,17,46,44.0,In Stock
97699,10908,5105.0,,2026-05-26,267,63,204,93.0,In Stock
97648,2909,22332.0,,2026-06-06,396,28,368,74.0,In Stock
94914,12709,760.0,,2026-02-23,11,7,14,77.0,Low Stock
118817,5807,,118.0,2026-04-24,204,92,112,60.0,In Stock
108466,14245,4387.0,,2026-04-21,190,43,147,22.0,In Stock
103119,19243,3626.0,,2026-07-18,41,31,10,36.0,Low Stock
96934,498,,131.0,2026-03-10,13,4,9,57.0,Low Stock
119780,1137,10941.0,,2026-02-05,160,32,128,54.0,In Stock
99683,3604,18793.0,,2026-02-02,57,34,23,12.0,In Stock
100747,24094,999999.0,,2026-03-23,275,50,225,28.0,N/A
94868,21175,28055.0,,2026-02-10,189,68,121,97.0,In Stock
92321,6387,26823.0,,2026-03-12,260,51,209,47.0,In Stock
112334,2577,,105.0,2026-01-23,104,143,73,71.0,In Stock
93403,15478,20166.0,,2026-08-07,87,14,73,31.0,In Stock
115422,3290,11531.0,,2026-04-11,92,69,23,27.0,Low Stock
103161,20502,,102.0,2026-06-03,450,78,372,86.0,In Stock
94950,14892,1295.0,,2026-06-01,38,27,11,85.0,Low Stock
95562,27429,29141.0,,2026-01-02,78,72,6,50.0,Low Stock
94789,9904,15575.0,,2026-04-23,211,67,144,79.0,In Stock
99799,21226,999999.0,,2026-06-11,376,100,276,100.0,In Stock
112175,11183,9097.0,,2026-04-13,332,13,319,48.0,In Stock
113899,22776,1629.0,,2026-02-08,434,92,342,25.0,unknown
108404,700,14468.0,,2026-05-19,330,33,297,78.0,In Stock
94640,17632,21528.0,,2026-05-13,379,37,342,35.0,In Stock
109245,22833,,123.0,2026-03-23,279,77,202,14.0,In Stock
95136,5532,23724.0,,2026-01-10,450,26,424,42.0,Overstock
95095,8794,,188.0,2026-07-02,14,14,0,,out of stock
119610,13466,27693.0,,2026-02-10,28,13,15,90.0,Low Stock
110552,21670,12420.0,,2026-03-02,114,3,111,33.0,In Stock
109280,12303,5895.0,,2026-04-06,168,3,165,22.0,In Stock
97827,4930,17609.0,,2026-06-21,366,58,308,36.0,In Stock
101813,20239,18829.0,,2026-06-13,185,22,163,37.0,In Stock
117932,5131,9241.0,,2026-08-17,398,56,342,38.0,In Stock
94242,22283,4845.0,,2026-03-04,472,9,463,98.0,Overstock
105498,20359,12875.0,,2026-03-04,419,68,351,44.0,In Stock
90625,28205,16022.0,,2026-01-05,264,40,224,85.0,In Stock
108350,12165,8798.0,,2026-07-11,302,21,281,46.0,In Stock
105674,17983,3974.0,,2026-02-08,288,52,236,87.0,In Stock
111770,28369,28521.0,,2026-06-30,221,83,138,12.0,In Stock
107991,25536,,68.0,2026-01-19,157,52,105,88.0,In Stock
117885,10238,10902.0,,2026-01-26,104,16,88,65.0,In Stock
112757,6553,21561.0,,2026-06-19,464,9,455,80.0,Overstock
98529,25083,14773.0,,2026-07-23,356,2,354,88.0,In Stock
101624,9193,26856.0,,2026-06-02,406,47,359,23.0,In Stock
90517,21574,24191.0,,2026-03-08,384,24,360,15.0,In Stock
112017,4443,,182.0,2026-01-28,412,55,357,44.0,In Stock
103823,832,20131.0,,2026-05-01,171,67,104,20.0,In Stock
114726,12805,19702.0,,2026-05-05,88,54,34,20.0,In Stock
108281,5428,28861.0,,2026-07-29,214,58,156,91.0,In Stock
118938,9195,18133.0,,2026-04-28,398,65,333,16.0,In Stock
90217,17541,9571.0,,2026-06-02,475,25,450,40.0,Overstock
105054,23803,21011.0,,2026-05-09,366,20,346,52.0,In Stock
90244,13191,11338.0,,2026-06-14,394,36,358,45.0,In Stock
104755,25239,10341.0,,2026-03-12,28,18,10,12.0,Low Stock
90734,16614,23876.0,,2026-03-13,169,92,77,55.0,In Stock
95450,26567,26678.0,,2026-03-08,403,84,319,64.0,In Stock
106565,27480,610.0,,2026-05-14,381,92,289,80.0,In Stock
102112,8816,15173.0,,2026-08-15,122,34,88,97.0,Low Stock
116309,3051,18035.0,,2026-01-05,437,54,383,38.0,In Stock
100470,16776,2741.0,,2026-05-01,414,87,327,76.0,In Stock
118346,21945,20894.0,,2026-02-03,207,95,112,18.0,In Stock
104584,15451,3522.0,,2026-07-03,416,92,324,65.0,In Stock
104128,17752,29189.0,,2026-06-09,117,86,31,34.0,Low Stock
106665,16766,,113.0,2026-06-27,360,65,295,18.0,In Stock
101779,1427,22221.0,,2026-02-06,306,58,248,12.0,In Stock
110917,22449,27896.0,,2026-05-31,338,76,290,34.0,In Stock
108442,5239,15686.0,,2026-03-09,421,14,407,71.0,Overstock
100940,3110,24754.0,,2026-07-23,499,35,464,17.0,overstock
103186,29755,29044.0,,2026-04-04,305,94,211,57.0,In Stock
93383,3923,25011.0,,2026-04-24,1,0,1,75.0,Low Stock
113090,26405,12054.0,,2026-07-10,31,26,5,25.0,Low Stock
117326,20125,6965.0,,2026-08-14,14,9,5,95.0,Low Stock
108738,8990,12460.0,,2026-03-17,322,29,293,78.0,In Stock
92154,29403,15653.0,,2026-06-27,392,66,326,48.0,In Stock
92905,16198,9761.0,,2026-02-03,7,3,4,15.0,N/A
95134,17812,,85.0,2026-06-28,296,99,197,29.0,unknown
113550,28604,15792.0,,2026-07-06,6,3,3,30.0,Low Stock
100691,23366,162.0,,2026-04-07,248,60,188,26.0,In Stock
104219,24569,22957.0,,2026-01-03,104,78,26,78.0,unknown
119068,28878,,90.0,2026-01-29,-2,2,72,26.0,In Stock
92679,12524,9595.0,,2026-03-28,369,76,293,60.0,In Stock
99162,19854,19355.0,,2026-05-02,19,5,14,38.0,Low Stock
93799,25265,11777.0,,2026-04-24,111,13,98,42.0,In Stock
96393,1737,23989.0,,2026-03-27,364,68,296,42.0,In Stock
97842,4498,14903.0,,2026-06-09,191,84,118,53.0,In Stock
116557,13236,16551.0,,2026-06-04,471,80,391,67.0,In Stock
102015,18795,17753.0,,2026-03-31,353,8,345,25.0,In Stock
115504,20771,19234.0,,2026-03-21,242,48,194,47.0,In Stock
112201,26867,22953.0,,2026-05-26,325,0,325,77.0,In Stock
91079,8008,26225.0,,2026-01-14,414,41,373,63.0,In Stock
92648,1024,29428.0,,2026-07-19,354,89,265,66.0,In Stock
91407,13622,,53.0,2026-07-30,65,63,2,58.0,Low Stock
105300,20923,,41.0,2026-08-09,404,74,330,10.0,In Stock
119452,6102,,142.0,2026-02-18,326,33,293,61.0,In Stock
109705,22266,25689.0,,2026-03-06,226,68,158,40.0,In Stock
104602,5985,6805.0,,2026-01-29,350,78,272,27.0,In Stock
103856,10772,24978.0,,2026-02-15,239,93,146,10.0,In Stock
94149,26515,28266.0,,2026-08-12,425,67,358,,In Stock
108364,29551,6211.0,,2026-06-24,86,0,86,91.0,Low Stock
92618,5852,26048.0,,2026-03-12,496,12,484,13.0,Overstock
116266,27617,15539.0,,2026-08-03,361,8,353,82.0,In Stock
112914,9999,20672.0,,2026-02-07,288,89,199,26.0,In Stock
93257,13286,,187.0,2026-04-12,464,15,449,61.0,Overstock
96109,29187,5565.0,,2027-01-01,281,70,250,28.0,In Stock
95237,4426,14722.0,,2026-06-17,75,32,43,53.0,Low Stock
96677,29511,26768.0,,2026-01-17,70,4,66,58.0,In Stock
99751,2493,22500.0,,2026-04-14,166,19,147,37.0,In Stock
105326,8110,11473.0,,2026-04-02,173,72,101,78.0,In Stock
119065,6521,22101.0,,2026-02-25,21,1,20,79.0,Low Stock
92508,22222,16020.0,,2026-01-28,244,44,200,72.0,In Stock
103848,29753,16691.0,,2026-01-15,445,22,423,64.0,Overstock
115284,25786,26649.0,,2026-04-16,461,40,421,19.0,Overstock
95599,1450,9788.0,,2026-04-18,481,61,420,22.0,Overstock
98688,11543,20481.0,,2026-05-22,274,90,184,39.0,In Stock
105994,17988,,126.0,2026-06-25,105,98,7,16.0,Low Stock
114503,5266,280.0,,2026-06-05,49,0,49,74.0,Low Stock
100357,22589,29784.0,,2026-07-25,273,84,189,12.0,In Stock
113636,20220,12341.0,,2026-03-27,232,22,231,59.0,In Stock
98455,13846,3048.0,,2026-01-19,28,0,28,55.0,Low Stock
102533,24273,8984.0,,2026-05-04,17,1,16,46.0,Low Stock
118067,27118,29070.0,,2026-03-06,55,15,40,29.0,In Stock
117973,24363,,18.0,2026-06-12,36,17,19,28.0,Low Stock
115803,28373,26022.0,,2026-04-16,410,49,361,25.0,In Stock
90429,10976,5209.0,,2026-08-13,118,86,32,,In Stock
103992,18001,756.0,,2026-04-25,410,28,382,20.0,In Stock
108484,18514,6544.0,,2026-01-20,34,4,30,51.0,Low Stock
92277,1225,11730.0,,2026-02-14,7,2,5,87.0,Low Stock
94179,11984,27325.0,,2026-05-18,198,49,149,33.0,In Stock
90506,4656,19833.0,,2026-07-14,281,24,257,93.0,In Stock
91228,2233,25828.0,,2026-04-29,463,10,453,65.0,Overstock
106431,13386,22286.0,,2026-02-09,66,64,2,50.0,Low Stock
98271,274,18153.0,,2026-05-10,270,61,209,100.0,In Stock
107106,9621,1752.0,,2026-06-20,195,58,137,86.0,In Stock
93319,15759,,4.0,2026-02-24,223,69,154,66.0,unknown
90539,2075,,201.0,2026-07-29,495,53,442,91.0,Overstock
95454,7190,15662.0,,2026-05-05,53,38,15,64.0,Low Stock
117112,5644,23930.0,,2026-03-10,225,53,172,60.0,In Stock
106274,12727,13210.0,,2026-07-05,63,48,15,23.0,Low Stock
111029,27454,26287.0,,2026-01-22,400,39,361,63.0,In Stock
112695,8032,12107.0,,2026-06-15,39,38,1,51.0,low stock
104667,472,1331.0,,2026-05-01,112,90,22,39.0,Low Stock
91913,15962,20033.0,,2026-04-08,319,82,237,59.0,In Stock
108922,22966,16580.0,,2026-08-09,32,23,9,61.0,Low Stock
90763,4567,16496.0,,2026-02-16,83,30,53,70.0,Low Stock
118294,7704,20643.0,,2026-05-03,273,64,209,77.0,In Stock
118647,22021,,99.0,2026-01-20,348,24,324,60.0,In Stock
110072,17425,28909.0,,2026-05-06,105,54,51,15.0,In Stock
105985,3691,11277.0,,2026-01-22,375,21,354,45.0,In Stock
101359,18916,6507.0,,2026-06-04,86,62,24,32.0,Low Stock
96259,17835,20516.0,,2026-01-21,410,83,327,89.0,In Stock
109632,19643,21566.0,,2026-08-02,344,56,288,38.0,In Stock
109025,15258,23530.0,,2026-04-12,17,5,12,63.0,Low Stock
104683,28069,,74.0,2026-07-25,184,23,161,13.0,In Stock
117894,999999,,196.0,2026-08-06,18,11,7,98.0,Low Stock
95199,9645,637.0,,2026-05-13,448,84,364,90.0,In Stock
108195,11217,999999.0,,2026-05-25,434,4,430,75.0,Overstock
103091,14915,6237.0,,2026-04-29,357,84,273,35.0,In Stock
114698,3346,2340.0,,2026-05-15,420,5,415,73.0,Overstock
112331,13756,2816.0,,2026-02-01,327,96,267,16.0,In Stock
117035,5190,1205.0,,2026-05-05,446,97,349,19.0,In Stock
118281,999999,,14.0,2026-01-12,65,45,20,53.0,Low Stock
98787,13888,21101.0,,2026-02-07,388,29,359,20.0,In Stock
110414,3929,14015.0,,2026-02-14,443,78,365,45.0,In Stock
97252,28179,,162.0,2026-05-10,496,45,451,69.0,Overstock
93106,13269,13760.0,,2026-06-30,195,74,121,59.0,In Stock
113819,13486,,201.0,2026-06-01,267,45,222,59.0,unknown
114810,2237,19548.0,,2026-04-19,40,35,5,70.0,Low Stock
102537,3946,27551.0,,2026-05-08,381,16,365,46.0,In Stock
92843,14302,999999.0,,2026-07-24,30,18,12,38.0,Low Stock
93387,17090,11038.0,,2026-02-25,217,89,128,89.0,In Stock
94274,2376,,58.0,2026-01-18,414,23,391,81.0,In Stock
105799,28439,,174.0,2026-06-28,231,25,206,23.0,In Stock
92765,11400,16876.0,,2026-08-14,161,99,62,35.0,In Stock
104953,14841,11010.0,,2026-08-04,485,0,485,71.0,Overstock
102018,20482,2420.0,,2026-06-16,75,40,35,73.0,Low Stock
94983,25547,23436.0,,2026-04-18,211,217,143,83.0,In Stock
115528,17979,12622.0,,2026-05-21,245,98,147,34.0,In Stock
108560,8742,,135.0,2026-07-29,142,52,90,15.0,In Stock
118266,12966,1667.0,,2026-04-11,369,35,334,42.0,In Stock
98630,8518,28700.0,,2026-03-20,242,10,232,13.0,In Stock
101766,16976,26972.0,,2026-04-09,31,25,6,40.0,Low Stock
92202,2224,28508.0,,2026-01-30,322,20,302,11.0,In Stock
112108,19316,22154.0,,2026-03-24,462,21,441,29.0,Overstock
107121,18290,1470.0,,2026-07-11,298,55,243,67.0,In Stock
108912,22591,3419.0,,2027-01-01,34,6,28,53.0,Low Stock
98967,9366,,78.0,2026-04-14,124,59,65,14.0,In Stock
94048,25037,29233.0,,2026-07-13,118,70,48,26.0,In Stock
117497,15334,10074.0,,2026-03-08,18,40,6,39.0,low stock
111722,5156,25687.0,,2026-07-01,440,62,378,74.0,In Stock
107470,8429,1232.0,,2026-02-18,439,45,394,35.0,In Stock
112198,931,29000.0,,2026-04-16,379,19,360,97.0,In Stock
109148,7411,23837.0,,2026-03-06,149,2,147,21.0,In Stock
98279,7906,18740.0,,2026-06-21,215,16,199,77.0,In Stock
99402,15965,14871.0,,2026-01-21,195,83,112,80.0,In Stock
94585,16239,8484.0,,2026-05-11,370,88,282,67.0,In Stock
115457,15197,,30.0,2026-04-02,15,5,10,69.0,Low Stock
118030,4930,1783.0,,2026-01-02,98,38,60,20.0,In Stock
102322,17069,,168.0,2026-01-16,154,20,134,86.0,In Stock
111115,11816,11752.0,,2026-02-26,106,92,14,29.0,Low Stock
97843,8149,,123.0,2026-08-18,314,48,329,35.0,In Stock
113730,20419,25164.0,,2026-02-21,126,53,73,32.0,In Stock
106927,14013,3593.0,,2026-07-28,157,56,101,75.0,In Stock
103584,4614,6517.0,,2026-03-02,39,35,4,91.0,Low Stock
100232,6678,,96.0,2026-04-01,240,8,232,79.0,In Stock
111458,10248,25029.0,,2026-06-19,135,42,93,76.0,In Stock
97559,24655,14300.0,,2026-07-27,149,25,124,34.0,In Stock
118556,21901,5634.0,,2026-02-22,84,13,71,34.0,In Stock
103299,5301,12049.0,,2026-05-29,231,86,145,32.0,In Stock
117103,9009,,150.0,2026-08-03,156,96,60,41.0,In Stock
102241,28079,15192.0,,2026-02-08,282,32,250,23.0,In Stock
102164,9980,20093.0,,2026-07-30,324,1,323,72.0,In Stock
113537,15973,6339.0,,2026-01-28,420,4,416,41.0,Overstock
114702,20734,2961.0,,2026-03-21,76,41,35,,Low Stock
119262,5929,11398.0,,2026-04-03,432,82,350,57.0,In Stock
118932,12105,,84.0,2026-01-03,343,93,250,38.0,In Stock
103260,6684,15993.0,,2026-06-27,357,49,308,,In Stock
116499,20791,11787.0,,2026-03-25,55,43,12,24.0,Low Stock
94895,12785,27598.0,,2026-06-15,355,30,325,70.0,In Stock
93475,4730,26279.0,,2026-01-04,211,81,130,36.0,In Stock
94970,29918,21942.0,,2026-05-18,234,34,200,53.0,In Stock
90580,24314,,3.0,2026-06-03,259,71,188,89.0,In Stock
104564,8516,25195.0,,2026-03-13,222,97,125,38.0,In Stock
